노선 아이디,노선명,기점노드 아이디,종점노드 아이디,기점정류장,종점정류장,지자체코드,지자체명
332001401,01월 14일,332000926,333000020,대강리,벌교터미널,332,고흥군
332001402,02월 14일,332000070,332000182,나로도공용터미널,도화터미널,332,고흥군
332001403,03월 14일,332000183,332000238,도화터미널,녹동터미널,332,고흥군
332001404,04월 14일,332000494,332000494,고흥터미널,고흥터미널,332,고흥군
332001405,05월 14일,332000494,332000494,고흥터미널,고흥터미널,332,고흥군
332001406,06월 14일,332000494,332000494,고흥터미널,고흥터미널,332,고흥군
332001501,01월 15일,332000494,332000494,고흥터미널,고흥터미널,332,고흥군
332001502,02월 15일,332000183,332000182,도화터미널,도화터미널,332,고흥군
332001503,03월 15일,332000683,332000684,과역터미널,과역터미널,332,고흥군
332001504,04월 15일,332000494,332000494,고흥터미널,고흥터미널,332,고흥군
332001505,05월 15일,333000021,333000020,벌교터미널,벌교터미널,332,고흥군
332001506,06월 15일,333000021,332001008,벌교터미널,동강,332,고흥군
332001601,01월 16일,332001009,333000020,동강,벌교터미널,332,고흥군
332001602,02월 16일,332000183,332000183,도화터미널,도화터미널,332,고흥군
332001603,03월 16일,332000683,332000684,과역터미널,과역터미널,332,고흥군
332001604,04월 16일,332000494,332000494,고흥터미널,고흥터미널,332,고흥군
332001605,05월 16일,332000183,332000182,도화터미널,도화터미널,332,고흥군
332001701,01월 17일,332000494,332000494,고흥터미널,고흥터미널,332,고흥군
332001702,02월 17일,332000494,332000494,고흥터미널,고흥터미널,332,고흥군
332001703,03월 17일,332000182,332000494,도화터미널,고흥터미널,332,고흥군
332001704,04월 17일,332000494,332000494,고흥터미널,고흥터미널,332,고흥군
332001705,05월 17일,333000021,333000020,벌교터미널,벌교터미널,332,고흥군
332001706,06월 17일,333000021,332000881,벌교터미널,계매,332,고흥군
332001801,01월 18일,332001009,333000020,동강,벌교터미널,332,고흥군
332001802,02월 18일,333000021,332000683,벌교터미널,과역터미널,332,고흥군
332001803,03월 18일,332000494,332000182,고흥터미널,도화터미널,332,고흥군
332001804,04월 18일,332000183,332000450,도화터미널,등암,332,고흥군
332001805,05월 18일,332000494,332000494,고흥터미널,고흥터미널,332,고흥군
332001806,06월 18일,332000494,332000684,고흥터미널,과역터미널,332,고흥군
332001807,07월 18일,332000683,332000684,과역터미널,과역터미널,332,고흥군
332001808,08월 18일,332000683,332000684,과역터미널,과역터미널,332,고흥군
332001809,09월 18일,332000684,332000683,과역터미널,과역터미널,332,고흥군
332001901,01월 19일,332000684,332000683,과역터미널,과역터미널,332,고흥군
332001902,02월 19일,332000684,332000683,과역터미널,과역터미널,332,고흥군
332001903,03월 19일,332000683,332000684,과역터미널,과역터미널,332,고흥군
332001904,04월 19일,332000683,332000494,과역터미널,고흥터미널,332,고흥군
332001905,05월 19일,332000238,332000238,녹동터미널,녹동터미널,332,고흥군
332001906,06월 19일,332000494,332000183,고흥터미널,도화터미널,332,고흥군
332001907,07월 19일,332000183,332000183,도화터미널,도화터미널,332,고흥군
332002001,01월 20일,332000494,332000494,고흥터미널,고흥터미널,332,고흥군
332002002,02월 20일,332000684,332000683,과역터미널,과역터미널,332,고흥군
332002003,03월 20일,332000494,332000494,고흥터미널,고흥터미널,332,고흥군
332002004,04월 20일,332000993,332000238,녹동터미널,녹동터미널,332,고흥군
332002005,05월 20일,332000494,332000494,고흥터미널,고흥터미널,332,고흥군
332002006,06월 20일,332000494,332000001,고흥터미널,염포종점,332,고흥군
332002101,01월 21일,332000001,332000494,염포종점,고흥터미널,332,고흥군
332002102,02월 21일,332000993,332000238,녹동터미널,녹동터미널,332,고흥군
332002103,03월 21일,332000993,332000494,녹동터미널,고흥터미널,332,고흥군
332002201,01월 22일,332000183,332000182,도화터미널,도화터미널,332,고흥군
332002202,02월 22일,332000993,332000238,녹동터미널,녹동터미널,332,고흥군
332002203,03월 22일,332000183,332000183,도화터미널,도화터미널,332,고흥군
332002204,04월 22일,332000183,332000182,도화터미널,도화터미널,332,고흥군
332002301,01월 23일,332000494,332000238,고흥터미널,녹동터미널,332,고흥군
332002302,02월 23일,332000993,332000993,녹동터미널,녹동터미널,332,고흥군
332002303,03월 23일,332000494,332000494,고흥터미널,고흥터미널,332,고흥군
332002304,04월 23일,333000021,332000881,벌교터미널,계매,332,고흥군
332002305,05월 23일,333000021,333000020,벌교터미널,벌교터미널,332,고흥군
332002306,06월 23일,333000021,333000020,벌교터미널,벌교터미널,332,고흥군
332002307,07월 23일,333000021,333000020,벌교터미널,벌교터미널,332,고흥군
332002401,01월 24일,332000183,332000183,도화터미널,도화터미널,332,고흥군
332002402,02월 24일,332000183,332000238,도화터미널,녹동터미널,332,고흥군
332002403,03월 24일,332000494,332000494,고흥터미널,고흥터미널,332,고흥군
332002404,04월 24일,332000494,332000069,고흥터미널,나로도공용터미널,332,고흥군
332002405,05월 24일,332000070,332000494,나로도공용터미널,고흥터미널,332,고흥군
332002406,06월 24일,332000494,332000494,고흥터미널,고흥터미널,332,고흥군
332002407,07월 24일,333000021,332001009,벌교터미널,동강,332,고흥군
332002501,01월 25일,332000913,333000020,동강,벌교터미널,332,고흥군
332002502,02월 25일,332000993,332000238,녹동터미널,녹동터미널,332,고흥군
332002601,01월 26일,333000021,333000020,벌교터미널,벌교터미널,332,고흥군
332002602,02월 26일,332000494,332000494,고흥터미널,고흥터미널,332,고흥군
332002701,01월 27일,332000684,332000683,과역터미널,과역터미널,332,고흥군
332002702,02월 27일,332000684,332000684,과역터미널,과역터미널,332,고흥군
332002703,03월 27일,332000683,332000684,과역터미널,과역터미널,332,고흥군
332002704,04월 27일,332000494,332000414,고흥터미널,남열,332,고흥군
332002801,01월 28일,332000415,332000494,남열,고흥터미널,332,고흥군
332002802,02월 28일,332000494,332000494,고흥터미널,고흥터미널,332,고흥군
332002803,03월 28일,332000684,332000683,과역터미널,과역터미널,332,고흥군
332002901,01월 29일,332000494,332000494,고흥터미널,고흥터미널,332,고흥군
332002902,Feb-29,332000494,332000494,고흥터미널,고흥터미널,332,고흥군
332002903,03월 29일,332000993,332000238,녹동터미널,녹동터미널,332,고흥군
332002904,04월 29일,332000183,332000182,도화터미널,도화터미널,332,고흥군
332002905,05월 29일,332000183,332000182,도화터미널,도화터미널,332,고흥군
332003001,01월 30일,332000494,332000238,고흥터미널,녹동터미널,332,고흥군
332003002,01월 30일,332000993,332000238,녹동터미널,녹동터미널,332,고흥군
332003003,Feb-30,332000494,332000069,고흥터미널,나로도공용터미널,332,고흥군
332003004,Feb-30,332000032,332000069,교동,나로도공용터미널,332,고흥군
332003005,03월 30일,332000494,332000494,고흥터미널,고흥터미널,332,고흥군
332003006,03월 30일,332000494,332000182,고흥터미널,도화터미널,332,고흥군
332003101,01월 31일,332000183,332000516,도화터미널,호동,332,고흥군
332003102,Feb-31,333000021,333000020,벌교터미널,벌교터미널,332,고흥군
332003103,03월 31일,332000183,332000535,도화터미널,간천,332,고흥군
332003201,Jan-32,333000021,333000020,벌교터미널,벌교터미널,332,고흥군
332003202,Feb-32,332000494,332000494,고흥터미널,고흥터미널,332,고흥군
332003203,Mar-32,332000494,332000494,고흥터미널,고흥터미널,332,고흥군
332003204,Apr-32,332000683,332001004,과역터미널,원주,332,고흥군
332003301,Jan-33,332000668,332000684,원주,과역터미널,332,고흥군
332003302,Feb-33,332000993,332000494,녹동터미널,고흥터미널,332,고흥군
332003303,Mar-33,332000494,332000494,고흥터미널,고흥터미널,332,고흥군
332003304,Apr-33,332000993,332000238,녹동터미널,녹동터미널,332,고흥군
332003401,Jan-34,332000993,332000238,녹동터미널,녹동터미널,332,고흥군
332003402,Feb-34,332000993,332000238,녹동터미널,녹동터미널,332,고흥군
332003403,Mar-34,333000021,332000683,벌교터미널,과역터미널,332,고흥군
332003404,Apr-34,332000494,332000494,고흥터미널,고흥터미널,332,고흥군
332003501,Jan-35,333000021,333000020,벌교터미널,벌교터미널,332,고흥군
336001001,1,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001002,03월 01일,336000756,336000040,농어촌버스정류장,강진버스여객터미널,336,강진군
336001003,10월 01일,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001004,60,336000756,336000040,농어촌버스정류장,강진버스여객터미널,336,강진군
336001005,03월 02일,336000756,336000040,농어촌버스정류장,강진버스여객터미널,336,강진군
336001006,08월 05일,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001007,111-1,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001008,8,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001009,01월 04일,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001010,12월 03일,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001011,115,336000756,336000040,농어촌버스정류장,강진버스여객터미널,336,강진군
336001012,111-2,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001013,110-1,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001014,13,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001015,03월 15일,336000756,336000040,농어촌버스정류장,강진버스여객터미널,336,강진군
336001016,02월 13일,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001017,110-2,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001018,111-3,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001019,111-4,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001020,5,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001021,01월 16일,336000756,336000040,농어촌버스정류장,강진버스여객터미널,336,강진군
336001022,01월 13일,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001023,110-3,336000758,336000059,강진버스여객터미널,강진전화국,336,강진군
336001024,70,336000756,336000040,농어촌버스정류장,강진버스여객터미널,336,강진군
336001025,10,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001026,115-1,336000756,336000040,농어촌버스정류장,강진버스여객터미널,336,강진군
336001027,01월 15일,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001028,06월 03일,336000756,336000539,농어촌버스정류장,건우아파트,336,강진군
336001029,09월 03일,336000756,336000040,농어촌버스정류장,강진버스여객터미널,336,강진군
336001030,01월 17일,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001031,01월 14일,336000756,336000040,농어촌버스정류장,강진버스여객터미널,336,강진군
336001032,10월 04일,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001033,05월 15일,336000756,336000040,농어촌버스정류장,강진버스여객터미널,336,강진군
336001034,12,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001035,02월 15일,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001036,04월 15일,336000756,336000040,농어촌버스정류장,강진버스여객터미널,336,강진군
336001037,03월 03일,336000756,336000040,농어촌버스정류장,강진버스여객터미널,336,강진군
336001038,12월 07일,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001039,Mar-60,336000758,336000059,강진버스여객터미널,강진전화국,336,강진군
336001040,115-3,336000756,336000040,농어촌버스정류장,강진버스여객터미널,336,강진군
336001041,111-5,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001042,9,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001043,05월 01일,336000756,336000539,농어촌버스정류장,건우아파트,336,강진군
336001044,18,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001045,08월 03일,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001046,05월 03일,336000756,336000539,농어촌버스정류장,건우아파트,336,강진군
336001047,12월 05일,336000758,336000059,강진버스여객터미널,강진전화국,336,강진군
336001048,05월 05일,336000756,336000040,농어촌버스정류장,강진버스여객터미널,336,강진군
336001049,12월 06일,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001050,3,336000758,336000539,강진버스여객터미널,건우아파트,336,강진군
336001051,09월 01일,336000538,336000539,건우아파트,건우아파트,336,강진군
336001052,14,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001053,06월 05일,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001054,Feb-60,336000756,336000040,농어촌버스정류장,강진버스여객터미널,336,강진군
336001055,115-2,336000756,336000040,농어촌버스정류장,강진버스여객터미널,336,강진군
336001056,61,336000756,336000040,농어촌버스정류장,강진버스여객터미널,336,강진군
336001057,115-4,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001058,01월 01일,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001059,12월 02일,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001060,07월 15일,336000756,336000040,농어촌버스정류장,강진버스여객터미널,336,강진군
336001061,08월 02일,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001062,04월 13일,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001063,Apr-60,336000756,336000040,농어촌버스정류장,강진버스여객터미널,336,강진군
336001064,11월 02일,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001065,6,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001066,08월 01일,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001067,03월 05일,336000756,336000040,농어촌버스정류장,강진버스여객터미널,336,강진군
336001068,12월 04일,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001069,01월 06일,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001070,02월 17일,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001071,03월 04일,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001072,Feb-90,336000758,336000769,강진버스여객터미널,성요셉,336,강진군
336001073,15,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001074,06월 01일,336000538,336000539,건우아파트,건우아파트,336,강진군
336001075,06월 04일,336000756,336000539,농어촌버스정류장,건우아파트,336,강진군
336001076,03월 13일,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001077,115-5,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001078,08월 13일,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001079,02월 16일,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001080,Jan-80,336000758,336000062,강진버스여객터미널,오일시장,336,강진군
336001081,16,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001082,12월 01일,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001083,06월 02일,336000758,336000059,강진버스여객터미널,강진전화국,336,강진군
336001084,Jan-60,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001085,08월 04일,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001086,May-60,336000756,336000040,농어촌버스정류장,강진버스여객터미널,336,강진군
336001087,62,336000758,336000062,강진버스여객터미널,오일시장,336,강진군
336001088,01월 02일,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001089,09월 13일,336000758,336000059,강진버스여객터미널,강진전화국,336,강진군
336001090,7,336000756,336000040,농어촌버스정류장,강진버스여객터미널,336,강진군
336001091,05월 02일,336000756,336000040,농어촌버스정류장,강진버스여객터미널,336,강진군
336001092,09월 04일,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001093,08월 15일,336000756,336000040,농어촌버스정류장,강진버스여객터미널,336,강진군
336001094,05월 13일,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001095,80,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001096,04월 16일,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001097,2,336000110,336000040,가교,강진버스여객터미널,336,강진군
336001098,11월 03일,336000758,336000109,강진버스여객터미널,마량버스여객터미널,336,강진군
336001099,01월 03일,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001100,10월 05일,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001101,06월 15일,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001102,90,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001103,06월 13일,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001104,02월 01일,336000759,336000040,마량버스여객터미널,강진버스여객터미널,336,강진군
336001105,11월 04일,336000758,336000109,강진버스여객터미널,마량버스여객터미널,336,강진군
336001106,19,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001107,17,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001108,01월 07일,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001109,01월 18일,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001110,03월 16일,336000538,336000539,건우아파트,건우아파트,336,강진군
336001111,05월 04일,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001112,Jan-90,336000538,336000059,건우아파트,강진전화국,336,강진군
336001113,07월 13일,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001114,01월 05일,336000758,336000059,강진버스여객터미널,강진전화국,336,강진군
336001115,09월 02일,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001116,05월 16일,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001117,10월 03일,336000758,336000040,강진버스여객터미널,강진버스여객터미널,336,강진군
336001118,09월 05일,336000756,336000539,농어촌버스정류장,건우아파트,336,강진군
341000001,110,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000002,120-1,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000003,120-2,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000004,120-3,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000005,130,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000006,131,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000007,140,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000008,141,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000009,142,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000010,145,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000011,145-1,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000012,150,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000013,150-1,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000014,151,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000015,153,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000016,155,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000017,156,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000018,157,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000019,158,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000020,160,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000021,161,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000022,161-1,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000023,162,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000024,163,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000025,166,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000026,167,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000027,170,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000028,171,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000029,172,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000030,173,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000031,180,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000032,181,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000033,183,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000034,200,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000035,200-1,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000036,201,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000037,201-1,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000038,203,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000039,204,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000040,205,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000041,210,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000042,211,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000043,220,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000044,221,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000045,221-1,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000046,222,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000047,230,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000048,231,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000049,232,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000050,232-1,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000051,233,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000052,234,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000053,235,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000054,236,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000055,300,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000056,300-1,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000057,301,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000058,301-1,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000059,302,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000060,303,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000061,304,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000062,310,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000063,311,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000064,311-1,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000065,312,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000066,313,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000067,314,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000068,321,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000069,321-1,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000070,322,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000071,323,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000072,324,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000073,325,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000074,326,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000075,327,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000076,328,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000077,330,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000078,331,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000079,331-1,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000080,332,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000081,340,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000082,350,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000083,351,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000084,352,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000085,353,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000086,400,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000087,410,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000088,411,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000089,420,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000090,421,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000091,421-1,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000092,421-2,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000093,430,341000868,341000149,영광차고지,법성포터미널,341,영광군
341000094,451,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000095,452,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000096,461,341000868,341000149,영광차고지,법성포터미널,341,영광군
341000097,462,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000098,1101-1,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000099,1101-2,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000100,1101-3,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000101,1101-4,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000102,1101-5,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000103,110-3,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000104,110-4,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000105,1201-1,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000106,1201-2,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000107,1201-3,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000108,122-1,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000109,122-2,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000110,130-1,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000111,1311-1,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000112,1311-2,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000113,140-1,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000114,140-2,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000115,140-3,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000116,141-1,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000117,142-2,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000118,145-1,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000119,150-1,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000120,150-2,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000121,150-3,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000122,151-1,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000123,151-2,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000124,151-3,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000125,153-1,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000126,153-2,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000127,153-2,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000128,153-3,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000129,153-4,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000130,153-5,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000131,155-1,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000132,155-2,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000133,157-1,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000134,160-1,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000135,160-2,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
341000136,160-3,341000868,341000161,영광차고지,영광시외버스터미널,341,영광군
